Data,,
Time,Temperature,Temperature
2024-11-18 17:19:22.000,13.30885837,11.71875276
2024-11-18 17:19:22.500,13.3486798,11.68574575
2024-11-18 17:19:23.000,13.3486798,11.68574575
2024-11-18 17:19:23.500,13.3486798,11.68574575
2024-11-18 17:19:24.000,13.3486798,11.68574575
2024-11-18 17:19:24.500,13.329234,11.65483806
2024-11-18 17:19:25.000,13.329234,11.65483806
2024-11-18 17:19:25.500,13.329234,11.65483806
2024-11-18 17:19:26.000,13.329234,11.65483806
2024-11-18 17:19:26.500,13.39051749,11.63314845
2024-11-18 17:19:27.000,13.39051749,11.63314845
2024-11-18 17:19:27.500,13.39051749,11.63314845
2024-11-18 17:19:28.000,13.39051749,11.63314845
2024-11-18 17:19:28.500,13.39445094,11.62587225
2024-11-18 17:19:29.000,13.39445094,11.62587225
2024-11-18 17:19:29.500,13.39445094,11.62587225
2024-11-18 17:19:30.000,13.39445094,11.62587225
2024-11-18 17:19:30.500,13.39658489,11.61306067
2024-11-18 17:19:31.000,13.39658489,11.61306067
2024-11-18 17:19:31.500,13.39658489,11.61306067
2024-11-18 17:19:32.000,13.39658489,11.61306067
2024-11-18 17:19:32.500,13.29602184,11.58403079
2024-11-18 17:19:33.000,13.29602184,11.58403079
2024-11-18 17:19:33.500,13.29602184,11.58403079
2024-11-18 17:19:34.000,13.29602184,11.58403079
2024-11-18 17:19:34.500,13.21934473,11.54680977
2024-11-18 17:19:35.000,13.21934473,11.54680977
2024-11-18 17:19:35.500,13.21934473,11.54680977
2024-11-18 17:19:36.000,13.21934473,11.54680977
2024-11-18 17:19:36.500,13.12358963,11.51198975
2024-11-18 17:19:37.000,13.12358963,11.51198975
2024-11-18 17:19:37.500,13.12358963,11.51198975
2024-11-18 17:19:38.000,13.12358963,11.51198975
2024-11-18 17:19:38.500,13.18627016,11.48327844
2024-11-18 17:19:39.000,13.18627016,11.48327844
2024-11-18 17:19:39.500,13.18627016,11.48327844
2024-11-18 17:19:40.000,13.18627016,11.48327844
2024-11-18 17:19:40.500,13.24820689,11.45547845
2024-11-18 17:19:41.000,13.24820689,11.45547845
2024-11-18 17:19:41.500,13.24820689,11.45547845
2024-11-18 17:19:42.000,13.24820689,11.45547845
2024-11-18 17:19:42.500,13.21687077,11.427723
2024-11-18 17:19:43.000,13.21687077,11.427723
2024-11-18 17:19:43.500,13.21687077,11.427723
2024-11-18 17:19:44.000,13.21687023,11.42772247
2024-11-18 17:19:44.500,13.06732756,11.39773021
2024-11-18 17:19:45.000,13.06732756,11.39773021
2024-11-18 17:19:45.500,13.06732756,11.39773021
2024-11-18 17:19:46.000,13.06732756,11.39773021
2024-11-18 17:19:46.500,13.06732756,11.39773021
2024-11-18 17:19:47.000,13.09904154,11.36946096
2024-11-18 17:19:47.500,13.09904154,11.36946096
2024-11-18 17:19:48.000,13.09904154,11.36946096
2024-11-18 17:19:48.500,13.09904154,11.36946096
2024-11-18 17:19:49.000,13.21396002,11.3500392
2024-11-18 17:19:49.500,13.21396002,11.3500392
2024-11-18 17:19:50.000,13.21396002,11.3500392
2024-11-18 17:19:50.500,13.21396002,11.3500392
2024-11-18 17:19:51.000,13.30815584,11.34813267
2024-11-18 17:19:51.500,13.30815584,11.34813267
2024-11-18 17:19:52.000,13.30815584,11.34813267
2024-11-18 17:19:52.500,13.30815584,11.34813267
2024-11-18 17:19:53.000,13.37396425,11.34841962
2024-11-18 17:19:53.500,13.37396425,11.34841962
2024-11-18 17:19:54.000,13.37396425,11.34841962
2024-11-18 17:19:54.500,13.37396425,11.34841962
2024-11-18 17:19:55.000,13.34812935,11.33213251
2024-11-18 17:19:55.500,13.34812935,11.33213251
2024-11-18 17:19:56.000,13.34812935,11.33213251
2024-11-18 17:19:56.500,13.34812935,11.33213251
2024-11-18 17:19:57.000,13.34157333,11.30998331
2024-11-18 17:19:57.500,13.34157333,11.30998331
2024-11-18 17:19:58.000,13.34157333,11.30998331
2024-11-18 17:19:58.500,13.34157333,11.30998331
2024-11-18 17:19:59.000,13.35389446,11.26657512
2024-11-18 17:19:59.500,13.35389446,11.26657512
2024-11-18 17:20:00.000,13.35389446,11.26657512
2024-11-18 17:20:00.500,13.35389446,11.26657512
2024-11-18 17:20:01.000,13.33255088,11.23548435
2024-11-18 17:20:01.500,13.33255088,11.23548435
2024-11-18 17:20:02.000,13.33255088,11.23548435
2024-11-18 17:20:02.500,13.33255088,11.23548435
2024-11-18 17:20:03.000,13.43274586,11.2112609
2024-11-18 17:20:03.500,13.43274586,11.2112609
2024-11-18 17:20:04.000,13.43274586,11.2112609
2024-11-18 17:20:04.500,13.43274586,11.2112609
2024-11-18 17:20:05.000,13.473781,11.19795796
2024-11-18 17:20:05.500,13.473781,11.19795796
2024-11-18 17:20:06.000,13.473781,11.19795796
2024-11-18 17:20:06.500,13.473781,11.19795796
2024-11-18 17:20:07.000,13.4423378,11.17691287
2024-11-18 17:20:07.500,13.4423378,11.17691287
2024-11-18 17:20:08.000,13.4423378,11.17691287
2024-11-18 17:20:08.500,13.4423378,11.17691287
2024-11-18 17:20:09.000,13.33436907,11.16684321
2024-11-18 17:20:09.500,13.33436907,11.16684321
2024-11-18 17:20:10.000,13.33436907,11.16684321
2024-11-18 17:20:10.500,13.33436907,11.16684321
2024-11-18 17:20:11.000,13.40319846,11.14920234
2024-11-18 17:20:11.500,13.40319846,11.14920234
2024-11-18 17:20:12.000,13.40319846,11.14920234
2024-11-18 17:20:12.500,13.40319846,11.14920234
2024-11-18 17:20:13.000,13.50392944,11.13918803
2024-11-18 17:20:13.500,13.50392944,11.13918803
2024-11-18 17:20:14.000,13.50392944,11.13918803
2024-11-18 17:20:14.500,13.50392944,11.13918803
2024-11-18 17:20:15.000,13.5348696,11.11474279
2024-11-18 17:20:15.500,13.5348696,11.11474279
2024-11-18 17:20:16.000,13.5348696,11.11474279
2024-11-18 17:20:16.500,13.5348696,11.11474279
2024-11-18 17:20:17.000,13.55320182,11.12399304
2024-11-18 17:20:17.500,13.55320182,11.12399304
2024-11-18 17:20:18.000,13.55320182,11.12399304
2024-11-18 17:20:18.500,13.55320182,11.12399304
2024-11-18 17:20:19.000,13.61652088,11.12447378
2024-11-18 17:20:19.500,13.61652088,11.12447378
2024-11-18 17:20:20.000,13.61652088,11.12447378
2024-11-18 17:20:20.500,13.61652088,11.12447378
2024-11-18 17:20:21.000,13.69451485,11.1260374
2024-11-18 17:20:21.500,13.69451485,11.1260374
2024-11-18 17:20:22.000,13.69451485,11.1260374
2024-11-18 17:20:22.500,13.69451485,11.1260374
2024-11-18 17:20:23.000,13.59763039,11.13516696
2024-11-18 17:20:23.500,13.59763039,11.13516696
2024-11-18 17:20:24.000,13.59763039,11.13516696
2024-11-18 17:20:24.500,13.59763039,11.13516696
2024-11-18 17:20:25.000,13.42827977,11.12162822
2024-11-18 17:20:25.500,13.42827977,11.12162822
2024-11-18 17:20:26.000,13.42827977,11.12162822
2024-11-18 17:20:26.500,13.42827977,11.12162822
2024-11-18 17:20:27.000,13.39687991,11.08956372
2024-11-18 17:20:27.500,13.39687991,11.08956372
2024-11-18 17:20:28.000,13.39687991,11.08956372
2024-11-18 17:20:28.500,13.39687991,11.08956372
2024-11-18 17:20:29.000,13.416299,11.07156329
2024-11-18 17:20:29.500,13.416299,11.07156329
2024-11-18 17:20:30.000,13.416299,11.07156329
2024-11-18 17:20:30.500,13.416299,11.07156329
2024-11-18 17:20:31.000,13.44401033,11.06467536
2024-11-18 17:20:31.500,13.44401033,11.06467536
2024-11-18 17:20:32.000,13.44401033,11.06467536
2024-11-18 17:20:32.500,13.44401033,11.06467536
2024-11-18 17:20:33.000,13.43433954,11.05204104
2024-11-18 17:20:33.500,13.43433954,11.05204104
2024-11-18 17:20:34.000,13.43433954,11.05204104
2024-11-18 17:20:34.500,13.43433954,11.05204104
2024-11-18 17:20:35.000,13.43240155,11.03872837
2024-11-18 17:20:35.500,13.43240155,11.03872837
2024-11-18 17:20:36.000,13.43240155,11.03872837
2024-11-18 17:20:36.500,13.43240155,11.03872837
2024-11-18 17:20:37.000,13.49123117,11.02961936
2024-11-18 17:20:37.500,13.49123117,11.02961936
2024-11-18 17:20:38.000,13.49123117,11.02961936
2024-11-18 17:20:38.500,13.49123117,11.02961936
2024-11-18 17:20:39.000,13.50370302,11.01289268
2024-11-18 17:20:39.500,13.50370302,11.01289268
2024-11-18 17:20:40.000,13.50370302,11.01289268
2024-11-18 17:20:40.500,13.50370302,11.01289268
2024-11-18 17:20:41.000,13.4596744,10.9907292
2024-11-18 17:20:41.500,13.4596744,10.9907292
2024-11-18 17:20:42.000,13.4596744,10.9907292
2024-11-18 17:20:42.500,13.4596744,10.9907292
2024-11-18 17:20:43.000,13.49576398,10.96776863
2024-11-18 17:20:43.500,13.49576398,10.96776863
2024-11-18 17:20:44.000,13.49576398,10.96776863
2024-11-18 17:20:44.500,13.49576344,10.9677681
2024-11-18 17:20:45.000,13.51283393,10.95971653
2024-11-18 17:20:45.500,13.51283393,10.95971653
2024-11-18 17:20:46.000,13.51283393,10.95971653
2024-11-18 17:20:46.500,13.51283393,10.95971653
2024-11-18 17:20:47.000,13.51283393,10.95971653
2024-11-18 17:20:47.500,13.53952251,10.95582645
2024-11-18 17:20:48.000,13.53952251,10.95582645
2024-11-18 17:20:48.500,13.53952251,10.95582645
2024-11-18 17:20:49.000,13.53952251,10.95582645
2024-11-18 17:20:49.500,13.5690993,10.95110223
2024-11-18 17:20:50.000,13.5690993,10.95110223
2024-11-18 17:20:50.500,13.5690993,10.95110223
2024-11-18 17:20:51.000,13.5690993,10.95110223
2024-11-18 17:20:51.500,13.59944341,10.94078609
2024-11-18 17:20:52.000,13.59944341,10.94078609
2024-11-18 17:20:52.500,13.59944341,10.94078609
2024-11-18 17:20:53.000,13.59944341,10.94078609
2024-11-18 17:20:53.500,13.59875859,10.92773067
2024-11-18 17:20:54.000,13.59875859,10.92773067
2024-11-18 17:20:54.500,13.59875859,10.92773067
2024-11-18 17:20:55.000,13.59875859,10.92773067
2024-11-18 17:20:55.500,13.60096085,10.91566074
2024-11-18 17:20:56.000,13.60096085,10.91566074
2024-11-18 17:20:56.500,13.60096085,10.91566074
2024-11-18 17:20:57.000,13.60096085,10.91566074
2024-11-18 17:20:57.500,13.62752965,10.90582706
2024-11-18 17:20:58.000,13.62752965,10.90582706
2024-11-18 17:20:58.500,13.62752965,10.90582706
2024-11-18 17:20:59.000,13.62752965,10.90582706
2024-11-18 17:20:59.500,13.56509515,10.90559917
2024-11-18 17:21:00.000,13.56509515,10.90559917
2024-11-18 17:21:00.500,13.56509515,10.90559917
2024-11-18 17:21:01.000,13.56509515,10.90559917
2024-11-18 17:21:01.500,13.51218908,10.85349815
2024-11-18 17:21:02.000,13.51218908,10.85349815
2024-11-18 17:21:02.500,13.51218908,10.85349815
2024-11-18 17:21:03.000,13.51218908,10.85349815
2024-11-18 17:21:03.500,13.5124549,10.83024823
2024-11-18 17:21:04.000,13.5124549,10.83024823
2024-11-18 17:21:04.500,13.5124549,10.83024823
2024-11-18 17:21:05.000,13.5124549,10.83024823
2024-11-18 17:21:05.500,13.45796226,10.75354402
2024-11-18 17:21:06.000,13.45796226,10.75354402
2024-11-18 17:21:06.500,13.45796226,10.75354402
2024-11-18 17:21:07.000,13.45796226,10.75354402
2024-11-18 17:21:07.500,13.37815271,10.70050648
2024-11-18 17:21:08.000,13.37815271,10.70050648
2024-11-18 17:21:08.500,13.37815271,10.70050648
2024-11-18 17:21:09.000,13.37815271,10.70050648
2024-11-18 17:21:09.500,13.35370278,10.65833526
2024-11-18 17:21:10.000,13.35370278,10.65833526
2024-11-18 17:21:10.500,13.35370278,10.65833526
2024-11-18 17:21:11.000,13.35370278,10.65833526
2024-11-18 17:21:11.500,13.3686896,10.61961153
2024-11-18 17:21:12.000,13.3686896,10.61961153
2024-11-18 17:21:12.500,13.3686896,10.61961153
2024-11-18 17:21:13.000,13.3686896,10.61961153
2024-11-18 17:21:13.500,13.33358282,10.56057106
2024-11-18 17:21:14.000,13.33358282,10.56057106
2024-11-18 17:21:14.500,13.33358282,10.56057106
2024-11-18 17:21:15.000,13.33358282,10.56057106
2024-11-18 17:21:15.500,13.34129813,10.50494248
2024-11-18 17:21:16.000,13.34129813,10.50494248
2024-11-18 17:21:16.500,13.34129813,10.50494248
2024-11-18 17:21:17.000,13.34129813,10.50494248
2024-11-18 17:21:17.500,13.34809495,10.45937503
2024-11-18 17:21:18.000,13.34809495,10.45937503
2024-11-18 17:21:18.500,13.34809495,10.45937503
2024-11-18 17:21:19.000,13.34809495,10.45937503
2024-11-18 17:21:19.500,13.40154626,10.47482389
2024-11-18 17:21:20.000,13.40154626,10.47482389
2024-11-18 17:21:20.500,13.40154626,10.47482389
2024-11-18 17:21:21.000,13.40154626,10.47482389
2024-11-18 17:21:21.500,13.41989899,10.49328223
2024-11-18 17:21:22.000,13.41989899,10.49328223
2024-11-18 17:21:22.500,13.41989899,10.49328223
2024-11-18 17:21:23.000,13.41989899,10.49328223
2024-11-18 17:21:23.500,13.44003073,10.48090713
2024-11-18 17:21:24.000,13.44003073,10.48090713
2024-11-18 17:21:24.500,13.44003073,10.48090713
2024-11-18 17:21:25.000,13.44003073,10.48090713
2024-11-18 17:21:25.500,13.43999138,10.45376158
2024-11-18 17:21:26.000,13.43999138,10.45376158
2024-11-18 17:21:26.500,13.43999138,10.45376158
2024-11-18 17:21:27.000,13.43999138,10.45376158
2024-11-18 17:21:27.500,13.47076467,10.43990041
2024-11-18 17:21:28.000,13.47076467,10.43990041
2024-11-18 17:21:28.500,13.47076467,10.43990041
2024-11-18 17:21:29.000,13.47076467,10.43990041
2024-11-18 17:21:29.500,13.44894445,10.41462743
2024-11-18 17:21:30.000,13.44894445,10.41462743
2024-11-18 17:21:30.500,13.44894445,10.41462743
2024-11-18 17:21:31.000,13.44894445,10.41462743
2024-11-18 17:21:31.500,13.43749253,10.40032969
2024-11-18 17:21:32.000,13.43749253,10.40032969
2024-11-18 17:21:32.500,13.43749253,10.40032969
2024-11-18 17:21:33.000,13.43749253,10.40032969
2024-11-18 17:21:33.500,13.43938142,10.38090065
2024-11-18 17:21:34.000,13.43938142,10.38090065
2024-11-18 17:21:34.500,13.43938142,10.38090065
2024-11-18 17:21:35.000,13.43938142,10.38090065
2024-11-18 17:21:35.500,13.37593556,10.37118698
2024-11-18 17:21:36.000,13.37593556,10.37118698
2024-11-18 17:21:36.500,13.37593556,10.37118698
2024-11-18 17:21:37.000,13.37593556,10.37118698
2024-11-18 17:21:37.500,13.33336169,10.33913585
2024-11-18 17:21:38.000,13.33336169,10.33913585
2024-11-18 17:21:38.500,13.33336169,10.33913585
2024-11-18 17:21:39.000,13.33336169,10.33913585
2024-11-18 17:21:39.500,13.30333646,10.29399046
2024-11-18 17:21:40.000,13.30333646,10.29399046
2024-11-18 17:21:40.500,13.30333646,10.29399046
2024-11-18 17:21:41.000,13.30333646,10.29399046
2024-11-18 17:21:41.500,13.28793657,10.24402805
2024-11-18 17:21:42.000,13.28793657,10.24402805
2024-11-18 17:21:42.500,13.28793657,10.24402805
2024-11-18 17:21:43.000,13.28793657,10.24402805
2024-11-18 17:21:43.500,13.29034342,10.20655973
2024-11-18 17:21:44.000,13.29034342,10.20655973
2024-11-18 17:21:44.500,13.29034342,10.20655973
2024-11-18 17:21:45.000,13.29034288,10.2065592
2024-11-18 17:21:45.500,13.31960827,10.17888859
2024-11-18 17:21:46.000,13.31960827,10.17888859
2024-11-18 17:21:46.500,13.31960827,10.17888859
2024-11-18 17:21:47.000,13.31960827,10.17888859
2024-11-18 17:21:47.500,13.31960827,10.17888859
2024-11-18 17:21:48.000,13.27581473,10.15676739
2024-11-18 17:21:48.500,13.27581473,10.15676739
2024-11-18 17:21:49.000,13.27581473,10.15676739
2024-11-18 17:21:49.500,13.27581473,10.15676739
2024-11-18 17:21:50.000,13.22749348,10.14450854
2024-11-18 17:21:50.500,13.22749348,10.14450854
2024-11-18 17:21:51.000,13.22749348,10.14450854
2024-11-18 17:21:51.500,13.22749348,10.14450854
2024-11-18 17:21:52.000,13.24699412,10.13036848
2024-11-18 17:21:52.500,13.24699412,10.13036848
2024-11-18 17:21:53.000,13.24699412,10.13036848
2024-11-18 17:21:53.500,13.24699412,10.13036848
2024-11-18 17:21:54.000,13.28268589,10.12064483
2024-11-18 17:21:54.500,13.28268589,10.12064483
2024-11-18 17:21:55.000,13.28268589,10.12064483
2024-11-18 17:21:55.500,13.28268589,10.12064483
2024-11-18 17:21:56.000,13.3299416,10.12741996
2024-11-18 17:21:56.500,13.3299416,10.12741996
2024-11-18 17:21:57.000,13.3299416,10.12741996
2024-11-18 17:21:57.500,13.3299416,10.12741996
2024-11-18 17:21:58.000,13.33833479,10.10681549
2024-11-18 17:21:58.500,13.33833479,10.10681549
2024-11-18 17:21:59.000,13.33833479,10.10681549
2024-11-18 17:21:59.500,13.33833479,10.10681549
2024-11-18 17:22:00.000,13.37073946,10.09014066
2024-11-18 17:22:00.500,13.37073946,10.09014066
2024-11-18 17:22:01.000,13.37073946,10.09014066
2024-11-18 17:22:01.500,13.37073946,10.09014066
2024-11-18 17:22:02.000,13.42119245,10.08597702
2024-11-18 17:22:02.500,13.42119245,10.08597702
2024-11-18 17:22:03.000,13.42119245,10.08597702
2024-11-18 17:22:03.500,13.42119245,10.08597702
2024-11-18 17:22:04.000,13.44477281,10.09254818
2024-11-18 17:22:04.500,13.44477281,10.09254818
2024-11-18 17:22:05.000,13.44477281,10.09254818
2024-11-18 17:22:05.500,13.44477281,10.09254818
2024-11-18 17:22:06.000,13.42330237,10.08708667
2024-11-18 17:22:06.500,13.42330237,10.08708667
2024-11-18 17:22:07.000,13.42330237,10.08708667
2024-11-18 17:22:07.500,13.42330237,10.08708667
2024-11-18 17:22:08.000,13.40310995,10.09072444
2024-11-18 17:22:08.500,13.40310995,10.09072444
2024-11-18 17:22:09.000,13.40310995,10.09072444
2024-11-18 17:22:09.500,13.40310995,10.09072444
2024-11-18 17:22:10.000,13.36872892,10.08273977
2024-11-18 17:22:10.500,13.36872892,10.08273977
2024-11-18 17:22:11.000,13.36872892,10.08273977
2024-11-18 17:22:11.500,13.36872892,10.08273977
2024-11-18 17:22:12.000,13.37755294,10.06367449
2024-11-18 17:22:12.500,13.37755294,10.06367449
2024-11-18 17:22:13.000,13.37755294,10.06367449
2024-11-18 17:22:13.500,13.37755294,10.06367449
2024-11-18 17:22:14.000,13.41815799,10.0541378
2024-11-18 17:22:14.500,13.41815799,10.0541378
2024-11-18 17:22:15.000,13.41815799,10.0541378
2024-11-18 17:22:15.500,13.41815799,10.0541378
2024-11-18 17:22:16.000,13.46303974,10.05983949
2024-11-18 17:22:16.500,13.46303974,10.05983949
2024-11-18 17:22:17.000,13.46303974,10.05983949
2024-11-18 17:22:17.500,13.46303974,10.05983949
2024-11-18 17:22:18.000,13.53224535,10.06581634
2024-11-18 17:22:18.500,13.53224535,10.06581634
2024-11-18 17:22:19.000,13.53224535,10.06581634
2024-11-18 17:22:19.500,13.53224535,10.06581634
2024-11-18 17:22:20.000,13.51059912,10.07549357
2024-11-18 17:22:20.500,13.51059912,10.07549357
2024-11-18 17:22:21.000,13.51059912,10.07549357
2024-11-18 17:22:21.500,13.51059912,10.07549357
2024-11-18 17:22:22.000,13.50552422,10.08475158
2024-11-18 17:22:22.500,13.50552422,10.08475158
2024-11-18 17:22:23.000,13.50552422,10.08475158
2024-11-18 17:22:23.500,13.50552422,10.08475158
2024-11-18 17:22:24.000,13.53296911,10.08256126
2024-11-18 17:22:24.500,13.53296911,10.08256126
2024-11-18 17:22:25.000,13.53296911,10.08256126
2024-11-18 17:22:25.500,13.53296911,10.08256126
2024-11-18 17:22:26.000,13.56673028,10.09153499
2024-11-18 17:22:26.500,13.56673028,10.09153499
2024-11-18 17:22:27.000,13.56673028,10.09153499
2024-11-18 17:22:27.500,13.56673028,10.09153499
2024-11-18 17:22:28.000,13.60828234,10.12257022
2024-11-18 17:22:28.500,13.60828234,10.12257022
2024-11-18 17:22:29.000,13.60828234,10.12257022
2024-11-18 17:22:29.500,13.60828234,10.12257022
2024-11-18 17:22:30.000,13.57534472,10.13838908
2024-11-18 17:22:30.500,13.57534472,10.13838908
2024-11-18 17:22:31.000,13.57534472,10.13838908
2024-11-18 17:22:31.500,13.57534472,10.13838908
2024-11-18 17:22:32.000,13.55987964,10.13849525
2024-11-18 17:22:32.500,13.55987964,10.13849525
2024-11-18 17:22:33.000,13.55987964,10.13849525
2024-11-18 17:22:33.500,13.55987964,10.13849525
2024-11-18 17:22:34.000,13.60459197,10.14113992
2024-11-18 17:22:34.500,13.60459197,10.14113992
2024-11-18 17:22:35.000,13.60459197,10.14113992
2024-11-18 17:22:35.500,13.60459197,10.14113992
2024-11-18 17:22:36.000,13.53825217,10.1479834
2024-11-18 17:22:36.500,13.53825217,10.1479834
2024-11-18 17:22:37.000,13.53825217,10.1479834
2024-11-18 17:22:37.500,13.53825217,10.1479834
2024-11-18 17:22:38.000,13.52751893,10.14755869
2024-11-18 17:22:38.500,13.52751893,10.14755869
2024-11-18 17:22:39.000,13.52751893,10.14755869
2024-11-18 17:22:39.500,13.52751893,10.14755869
2024-11-18 17:22:40.000,13.50000167,10.13831187
2024-11-18 17:22:40.500,13.50000167,10.13831187
2024-11-18 17:22:41.000,13.50000167,10.13831187
2024-11-18 17:22:41.500,13.50000167,10.13831187
2024-11-18 17:22:42.000,13.52496872,10.1440211
2024-11-18 17:22:42.500,13.52496872,10.1440211
2024-11-18 17:22:43.000,13.52496872,10.1440211
2024-11-18 17:22:43.500,13.52496818,10.14402057
2024-11-18 17:22:44.000,13.51302591,10.1440211
2024-11-18 17:22:44.500,13.51302591,10.14700368
2024-11-18 17:22:45.000,13.51302591,10.14700368
2024-11-18 17:22:45.500,13.51302591,10.14700368
2024-11-18 17:22:46.000,13.51302591,10.14700368
2024-11-18 17:22:46.500,13.53986226,10.1401361
2024-11-18 17:22:47.000,13.53986226,10.1401361
2024-11-18 17:22:47.500,13.53986226,10.1401361
2024-11-18 17:22:48.000,13.53986226,10.1401361
2024-11-18 17:22:48.500,13.53255061,10.14591295
2024-11-18 17:22:49.000,13.53255061,10.14591295
2024-11-18 17:22:49.500,13.53255061,10.14591295
2024-11-18 17:22:50.000,13.53255061,10.14591295
2024-11-18 17:22:50.500,13.48982855,10.1393012
2024-11-18 17:22:51.000,13.48982855,10.1393012
2024-11-18 17:22:51.500,13.48982855,10.1393012
2024-11-18 17:22:52.000,13.48982855,10.1393012
2024-11-18 17:22:52.500,13.50449056,10.12803282
2024-11-18 17:22:53.000,13.50449056,10.12803282
2024-11-18 17:22:53.500,13.50449056,10.12803282
2024-11-18 17:22:54.000,13.50449056,10.12803282
2024-11-18 17:22:54.500,13.52164074,10.12769503
2024-11-18 17:22:55.000,13.52164074,10.12769503
2024-11-18 17:22:55.500,13.52164074,10.12769503
2024-11-18 17:22:56.000,13.52164074,10.12769503
2024-11-18 17:22:56.500,13.55265028,10.11930335
2024-11-18 17:22:57.000,13.55265028,10.11930335
2024-11-18 17:22:57.500,13.55265028,10.11930335
2024-11-18 17:22:58.000,13.55265028,10.11930335
2024-11-18 17:22:58.500,13.58817168,10.13992858
