time,wspd_min,wspd_max,tilt_x,tilt_y,atmp,hrh,bpr,precip,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,rain_peak_intensity,hail_peak_intensity,wndflag,rhtpflag,prcflag,wnde,wndn,wspd,wdir,compass
2026-05-28 23:42:55,2.299999952316284,4.900000095367432,-2.5363638401031494,1.8181816339492798,17.899999618530273,68.80000305175781,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7527541103520556,0.6344584595078963,1.8640505648176926,70.10085754329809,193.7454542668775
2026-05-28 23:43:55,2.5,5.099999904632568,-2.5363638401031494,1.8363635540008545,17.899999618530273,68.80000305175781,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7244486763907652,0.8486373966942083,1.9219543877453973,63.797232818350864,193.73636280086137
2026-05-28 23:44:55,2.0999999046325684,5.0,-2.5363638401031494,1.8363635540008545,17.899999618530273,68.80000305175781,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.794334036356495,0.6448565118008619,1.9066920450978355,70.23233028797964,193.7090911881226
2026-05-28 23:45:55,3.0,5.400000095367432,-2.5545456409454346,1.8181818723678589,17.899999618530273,68.9000015258789,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.9543572728037568,0.6929132129080388,2.073557587911047,70.47814666262391,193.7454542668775
2026-05-28 23:46:55,2.4000000953674316,4.900000095367432,-2.5090906620025635,1.8363633155822754,17.899999618530273,68.9000015258789,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6103920832887189,0.5757892253301681,1.7102327016886605,70.32569382265613,193.72727133553195
2026-05-28 23:47:55,2.700000047683716,5.0,-2.563636541366577,1.85454523563385,17.899999618530273,68.9000015258789,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7700040532242518,0.7525141013583326,1.9233283186116246,66.9673144647917,193.74545566662638
2026-05-28 23:48:55,2.5999999046325684,4.800000190734863,-2.4909090995788574,1.8636363744735718,17.899999618530273,68.9000015258789,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.892176096799316,0.7337121550992841,2.0294491636498635,68.8056481893239,193.7090911881226
2026-05-28 23:49:55,2.5,5.599999904632568,-2.500000238418579,1.8545454740524292,17.899999618530273,69.0,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6877830693198135,0.6724515732021786,1.8168111644815195,68.27652607474933,193.7181812635434
2026-05-28 23:50:55,2.0,5.199999809265137,-2.518181800842285,1.845454454421997,17.899999618530273,69.0,1008.0,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.799022926451275,0.7533633516494359,1.950394788114904,67.27789213884066,193.71817987134708
2026-05-28 23:51:55,2.5,5.300000190734863,-2.545454502105713,1.8181818723678589,17.899999618530273,69.0,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.6724159840096489,0.71390860590005,1.8184170921846052,66.88369058358404,193.7454542668775
2026-05-28 23:52:55,2.700000047683716,5.099999904632568,-2.5363638401031494,1.836363673210144,17.899999618530273,69.0,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7961320284350384,0.7329579760007369,1.9399272301179915,67.80081838492241,193.72727133553195
2026-05-28 23:53:55,2.700000047683716,5.0,-2.527272939682007,1.8181816339492798,17.899999618530273,68.9000015258789,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.862395401801927,0.6643023709530413,1.9773250296061073,70.36906656791899,193.7454542668775
2026-05-28 23:54:55,2.5,5.5,-2.545454502105713,1.8000000715255737,17.899999618530273,69.0,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.8643431316490244,0.7244519902982659,2.0001514939558978,68.76472136354136,193.75454713538878
2026-05-28 23:55:55,2.4000000953674316,5.300000190734863,-2.5363636016845703,1.9090908765792847,17.899999618530273,68.9000015258789,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.5946592604009822,0.6284000380182548,1.7140083910424568,68.49231625408692,193.7090884087646
2026-05-28 23:56:55,2.5,5.0,-2.518181800842285,1.85454523563385,17.899999618530273,68.80000305175781,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.8227455826618006,0.7197848767819037,1.9597172571463077,68.45140842978353,193.72727133553195
2026-05-28 23:57:55,2.799999952316284,4.900000095367432,-2.518181800842285,1.8636361360549927,17.899999618530273,68.69999694824219,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7245992229379303,0.7132898208630701,1.866286378963578,67.53013810972762,193.72727133553195
2026-05-28 23:58:55,2.5,5.0,-2.527272939682007,1.8363635540008545,17.899999618530273,68.69999694824219,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.7653694965796556,0.6864701038766473,1.89414114124854,68.75125588634086,193.73636280086137
2026-05-28 23:59:55,2.5999999046325684,4.699999809265137,-2.5090909004211426,1.8545454740524292,17.899999618530273,68.69999694824219,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.5209200520436545,0.6142358891838131,1.6402693474761705,68.00828138095349,193.7272727302459
2026-05-29 00:00:55,1.7000000476837158,5.199999809265137,-2.454545259475708,1.8181818723678589,17.899999618530273,68.69999694824219,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.5500103102419907,0.6577115597706421,1.6837804066185125,67.00716613066571,193.73636280086137
2026-05-29 00:01:55,2.4000000953674316,4.599999904632568,-2.5181820392608643,1.85454523563385,17.899999618530273,68.80000305175781,1008.0999755859375,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.9921662627636125,0.7576799507323837,2.131385776023516,69.17670512691001,193.7272727302459
2026-05-29 00:02:55,2.4000000953674316,4.900000095367432,-2.4818179607391357,1.8545454740524292,17.899999618530273,68.80000305175781,1008.2000122070312,0.0,20.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0,0,0,1.639727286012429,0.6774663216544168,1.7741663364717672,67.55164525604113,193.7363627933092
