time,T_dry_C,T_wet_C,depression_C,RH_pct,dew_point_C,q_kg_per_kg,in_air
2026-05-20 14:14:48,23.215281048968848,23.186073264080107,0.029207784888740207,99.75483571534123,23.173687162620414,0.017622832625433654,True
2026-05-20 14:14:51,23.180929304199594,23.1723412436059,0.00858806059369499,99.92782974195669,23.168004888879615,0.017616390328417234,True
2026-05-20 14:14:54,23.151542239561138,23.16013615248272,-0.008593912921583069,100.0722906682602,23.16251393490267,0.01761021070312695,True
2026-05-20 14:14:57,23.126271023378024,23.14764302924607,-0.021372005868045107,100.17992373003227,23.15501965472593,0.017601947991498865,True
2026-05-20 14:15:00,23.116046816784888,23.137211577500068,-0.021164760715180364,100.17821922356103,23.14451176688499,0.017590653331383415,True
2026-05-20 14:15:03,23.122654566497374,23.133630348274494,-0.010975781777119664,100.09239066270918,23.136945074180034,0.01758268161563313,True
2026-05-20 14:15:06,23.132090817947187,23.134234805956453,-0.0021439880092657404,100.01804056089478,23.13409286211444,0.017579755928004995,True
2026-05-20 14:15:09,23.140449765769688,23.1361508692313,0.004298896538386998,99.96383820428314,23.13348711808949,0.01757920637777667,True
2026-05-20 14:15:12,23.1500142550251,23.138084111825435,0.011930143199663235,99.8996811780891,23.1324335613235,0.01757819449971675,True
2026-05-20 14:15:15,23.1538712255458,23.140593442538147,0.013277783007652033,99.88836159660862,23.134416043677305,0.017580345435301886,True
2026-05-20 14:15:18,23.15212731633102,23.14151165974954,0.01061565658147856,99.9107365064074,23.13637639484884,0.0175824097855871,True
2026-05-20 14:15:21,23.136378015725825,23.1358087098929,0.0005693058329256928,99.99521029115608,23.134604742479933,0.01758034846337975,True
2026-05-20 14:15:24,23.124811919840056,23.128219054510453,-0.003407134670396772,100.02867466836393,23.12857195038068,0.017573805866632947,True
2026-05-20 14:15:27,23.115059133452746,23.12165099119278,-0.006591857740033902,100.05549302035597,23.12325165304725,0.017568042859487522,True
2026-05-20 14:15:30,23.061979223522883,23.112957565306203,-0.0509783417833205,100.43003211797186,23.1319426976377,0.017576680738782165,True
2026-05-20 14:15:33,23.033986260817642,23.09889154453481,-0.06490528371716664,100.54800413863646,23.12334659635488,0.017567232197309955,True
2026-05-20 14:15:36,23.011950660435957,23.084470411381687,-0.07251975094573027,100.61268676969327,23.111929012242584,0.017554859564368974,True
2026-05-20 14:15:39,22.995332447531666,23.071283499024617,-0.07595105149295023,100.64195852732973,23.100107480084084,0.017542126848060256,True
2026-05-20 14:15:42,22.983497923440837,23.05892557821511,-0.07542765477427338,100.63769844524002,23.08756370688161,0.017528690003324437,True
2026-05-20 14:15:45,22.967788809045203,23.046952009533868,-0.0791632004886651,100.66956512125283,23.077075534199693,0.017517397287381508,True
2026-05-20 14:15:48,22.950522783266706,23.035117787198374,-0.08459500393166763,100.71586025377746,23.067394515149083,0.017506948660061993,True
2026-05-20 14:15:51,22.937702908797633,23.023906497292842,-0.08620358849520926,100.72970591578391,23.056835185629147,0.017495625354992637,True
2026-05-20 14:15:54,22.926062543488626,23.013511172633457,-0.08744862914483065,100.74045725312341,23.04694811732306,0.017485032901897252,True
2026-05-20 14:15:57,22.914289092468948,23.003442140651202,-0.08915304818225422,100.75511445286325,23.037568002269918,0.01747498075585554,True
2026-05-20 14:16:00,22.903818510795872,22.99360821858346,-0.08978970778758821,100.7606960932908,23.028002972285194,0.01746475275746061,True
2026-05-20 14:16:03,22.895045656271463,22.9841741692382,-0.08912851296673807,100.75523478358157,23.018326219644006,0.017454430841236025,True
2026-05-20 14:16:06,22.88766449419211,22.975367180107582,-0.08770268591547392,100.74325691586321,23.008973844020204,0.017444472189304446,True
2026-05-20 14:16:09,22.883731317655077,22.96715851315588,-0.08342719550080346,100.70702877488212,22.999094828204917,0.0174340008690095,True
2026-05-20 14:16:12,22.878188079385836,22.959314867776982,-0.08112678839114551,100.68758948419917,22.99035761102104,0.01742472161630941,True
2026-05-20 14:16:15,22.867753028244238,22.951625825288772,-0.08387279704453476,100.71106823207708,22.983765054957388,0.01741765401276203,True
2026-05-20 14:16:18,22.85919525284254,22.944199270267745,-0.0850040174252058,100.72081375569032,22.976798017197357,0.01741021495539488,True
2026-05-20 14:16:21,22.85073489138159,22.937461164614433,-0.08672627323284132,100.73558302805343,22.970751880487136,0.017403750109870313,True
2026-05-20 14:16:24,22.842817963710843,22.93130899652664,-0.08849103281579573,100.75071087398196,22.9653078463556,0.017397927615491332,True
2026-05-20 14:16:27,22.838769615766978,22.926202620320964,-0.0874330045539864,100.74178825274937,22.95979298128707,0.01739207479476783,True
2026-05-20 14:16:30,22.833784426518946,22.921437496279566,-0.08765306976061993,100.7437424108276,22.955123546079278,0.017387103461128876,True
2026-05-20 14:16:33,22.830577898240563,22.916894276884193,-0.08631637864363029,100.73243512608911,22.95006036686717,0.01738173849457083,True
2026-05-20 14:16:36,22.82839892670148,22.912794359041072,-0.08439543233959057,100.71614424117811,22.945208452358827,0.017376608560740196,True
2026-05-20 14:16:39,22.823454241806303,22.908825353102884,-0.08537111129658115,100.72451805383606,22.941632279608548,0.01737279169453405,True
2026-05-20 14:16:42,22.820299146263324,22.904907744540083,-0.08460859827675904,100.71808780569425,22.937420112427137,0.017368326253853195,True
2026-05-20 14:16:45,22.818329425118407,22.901245896509067,-0.08291647139066072,100.70373525320639,22.933095378056233,0.017363756446822056,True
2026-05-20 14:16:48,22.813515492073464,22.897544566994384,-0.08402907492092027,100.71327113609425,22.92984071645578,0.017360281544453255,True
2026-05-20 14:16:51,22.810084496196623,22.893769706639375,-0.08368521044275212,100.71040291240065,22.92593643404938,0.017356139551145715,True
2026-05-20 14:16:54,22.808792288280813,22.88985322096846,-0.0810609326876488,100.6881113354127,22.920988037167525,0.017350924582923147,True
2026-05-20 14:16:57,22.80582992392931,22.886044860532024,-0.08021493660271517,100.68096464542973,22.91685120407732,0.017346545355727706,True
2026-05-20 14:17:00,22.800735051445656,22.882418377413842,-0.08168332596818573,100.69352963529548,22.91381232895792,0.017343297115249016,True
2026-05-20 14:17:03,22.795375535281494,22.879024806084487,-0.08364927080299367,100.7103342848567,22.911203226348864,0.01734049792488293,True
2026-05-20 14:17:06,22.79351393765006,22.875915170537212,-0.0824012328871504,100.6997491563279,22.907604677643725,0.017336698314007706,True
2026-05-20 14:17:09,22.789937600363146,22.87293622139248,-0.08299862102933275,100.70488734907204,22.904867570813305,0.01733378516284393,True
2026-05-20 14:17:12,22.786993229296456,22.870082262704557,-0.08308903340810048,100.70570356028246,22.902054419754517,0.017330799519217163,True
2026-05-20 14:17:15,22.786513797650343,22.867568864732903,-0.08105506708255916,100.68840930757857,22.89873933334464,0.017327314397011274,True
2026-05-20 14:17:18,22.785312417722366,22.86564560068092,-0.08033318295855452,100.68228752481744,22.896533221804088,0.01732498583834308,True
2026-05-20 14:17:21,22.784545353944395,22.863972021044844,-0.07942666710044932,100.67458842421553,22.89450312492614,0.01732284700105953,True
2026-05-20 14:17:24,22.784477672388334,22.862377915041122,-0.07790024265278817,100.66160601308867,22.892306536745444,0.017320541334362703,True
2026-05-20 14:17:27,22.783355299397215,22.8609653846068,-0.07761008520958512,100.6591548705389,22.8907812794728,0.01731892875907448,True
2026-05-20 14:17:30,22.781826880571543,22.85937704227007,-0.07755016169852524,100.65866803115121,22.889171771227716,0.01731722349964975,True
2026-05-20 14:17:33,22.779300293850497,22.8578511442567,-0.07855085040620224,100.66721825812324,22.88804518487603,0.017316014089894787,True
2026-05-20 14:17:36,22.77773251812198,22.85594525201435,-0.07821273389237149,100.66436564621662,22.886008352794807,0.017313860429229486,True
2026-05-20 14:17:39,22.776080201204934,22.854039428798217,-0.07795922759328278,100.66223393174795,22.88400512080798,0.01731174132268482,True
2026-05-20 14:17:42,22.775014399985196,22.852116659245667,-0.07710225926047087,100.65495951002687,22.88174557261527,0.017309360046397226,True
2026-05-20 14:17:45,22.774557634702774,22.8504548530679,-0.07589721836512808,100.64471501020596,22.879608406710165,0.01730711401881327,True
2026-05-20 14:17:48,22.772273868304467,22.848725042301055,-0.0764511739965883,100.6494611309644,22.878101146006625,0.01730550875928364,True
2026-05-20 14:17:51,22.76460565602048,22.84605954355044,-0.08145388752996041,100.6921459259451,22.877424953965082,0.017304716272337452,True
2026-05-20 14:17:54,22.758849599086943,22.843365825540673,-0.08451622645372936,100.71830345908843,22.87595102597546,0.017303108358715222,True
2026-05-20 14:17:57,22.75698930509975,22.840859373822695,-0.08387006872294478,100.71283314570043,22.87319260763309,0.017300196575486503,True
2026-05-20 14:18:00,22.75757557241178,22.839056163346356,-0.08148059093457505,100.69248374632596,22.87044419200558,0.01729732233092938,True
2026-05-20 14:18:03,22.75735008420463,22.837723641817774,-0.08037355761314302,100.68306449105422,22.868674526276624,0.017295465305314724,True
2026-05-20 14:18:06,22.75763758183956,22.836578267278583,-0.07894068543902222,100.6708644330538,22.866962269587,0.01729367419080972,True
2026-05-20 14:18:09,22.755839338348267,22.83528549821648,-0.07944615986821191,100.67519417935138,22.865872331073216,0.017292512584878617,True
2026-05-20 14:18:12,22.75684837643928,22.834117497313002,-0.07726912087372284,100.65664986415025,22.863841907875635,0.01729039625344152,True
2026-05-20 14:18:15,22.758500084248,22.832938182871885,-0.07443809862388662,100.63253351108901,22.86154034730487,0.017288003111847982,True
2026-05-20 14:18:18,22.758849599086943,22.832025366263053,-0.07317576717611018,100.62178709394202,22.860127660049926,0.017286527131002264,True
2026-05-20 14:18:21,22.75815620902995,22.831055870291266,-0.0728996612613173,100.61944748641862,22.859050004351293,0.017285390825382486,True
2026-05-20 14:18:24,22.75713023414073,22.829876624386372,-0.07274639024564067,100.6181577118259,22.8578116957619,0.01728408271217021,True
2026-05-20 14:18:27,22.757321898247255,22.82848197339365,-0.07116007514639477,100.60465727337692,22.85578907652784,0.017281966567995074,True
2026-05-20 14:18:30,22.758285866632946,22.827444513063767,-0.06915864643082159,100.58761567003455,22.85395810223747,0.017280059719802905,True
2026-05-20 14:18:33,22.75676945655573,22.826219996007524,-0.06945053945179325,100.59011937347499,22.85285133682577,0.01727888436033315,True
2026-05-20 14:18:36,22.756380496015936,22.825074871546008,-0.06869437553007174,100.58369105374331,22.851407458446356,0.01727736837688819,True
2026-05-20 14:18:39,22.755551850619668,22.823963784468333,-0.06841193384866529,100.58129899596244,22.85018575718843,0.017276080327605973,True
2026-05-20 14:18:42,22.754413189291597,22.822847052183818,-0.06843386289222053,100.58150061233823,22.849079351165386,0.017274909689237405,True
2026-05-20 14:18:45,22.75446955807979,22.821667989970763,-0.06719843189097219,100.5709887159503,22.84741104033966,0.01727316392531796,True
2026-05-20 14:18:48,22.754294815034484,22.820364249962836,-0.06606943492835171,100.56138577350232,22.84566045207491,0.017271329688932267,True
2026-05-20 14:18:51,22.753725494977346,22.81877713173867,-0.06505163676132497,100.55273411630941,22.843671000724523,0.01726924135557131,True
2026-05-20 14:18:54,22.754779587503208,22.817224069451356,-0.06244448194814822,100.53054256357164,22.841083673925954,0.01726654525206248,True
2026-05-20 14:18:57,22.754802135169484,22.815897767807996,-0.06109563263851214,100.51906888552158,22.839222866076202,0.017264598450953284,True
2026-05-20 14:19:00,22.754587932733216,22.814747199821397,-0.06015926708818142,100.51110692739488,22.837701485066077,0.017263004378927332,True
2026-05-20 14:19:03,22.754655575512857,22.813795024614024,-0.059139449101166974,100.50243216782177,22.83634501269069,0.017261586011755804,True
2026-05-20 14:19:06,22.7534267453525,22.812718180516924,-0.059291435164425366,100.503738914915,22.83532995197007,0.017260510809629637,True
2026-05-20 14:19:09,22.753680400584756,22.8115563470771,-0.057875946492345065,100.49169691464941,22.83360665799243,0.017258710949167876,True
2026-05-20 14:19:12,22.754542837595466,22.81086492664417,-0.05632208904870595,100.47847232362663,22.83229809819279,0.017257351630677653,True
2026-05-20 14:19:15,22.75512907742501,22.81047388139666,-0.05534480397164998,100.47015502881591,22.83151882373344,0.017256542961533908,True
2026-05-20 14:19:18,22.754486468728146,22.80995815948978,-0.05547169076163527,100.47124094852887,22.831054173548267,0.01725605003018237,True
2026-05-20 14:19:21,22.751008627361102,22.809040073631536,-0.05803144627043366,100.49304937983642,22.831155311112596,0.01725611805570469,True
2026-05-20 14:19:24,22.748444079163676,22.807781981932237,-0.059337902768561435,100.5041912282872,22.830418421222813,0.017255319569934993,True
2026-05-20 14:19:27,22.74818481317118,22.8066315910163,-0.05844677784511987,100.49661391607118,22.82891499752964,0.01725374453856859,True
2026-05-20 14:19:30,22.748562440153535,22.805815565382204,-0.05725312522866943,100.48645643254247,22.827625132738046,0.017252399848291206,True
2026-05-20 14:19:33,22.746730692987683,22.805050552816397,-0.058319859828714016,100.49555069438499,22.8272854219809,0.0172520247628866,True
2026-05-20 14:19:36,22.742717982249587,22.803815222616436,-0.06109724036684838,100.5192251207951,22.827156559408778,0.017251846497014084,True
2026-05-20 14:19:39,22.742909593448076,22.802772581108457,-0.059862987660380895,100.50872189714725,22.82562421413522,0.017250246395755682,True
2026-05-20 14:19:42,22.74174303027644,22.801820622077287,-0.06007759180084804,100.51056124068491,22.824758845948914,0.017249328997590126,True
2026-05-20 14:19:45,22.742413660026443,22.80115199445669,-0.05873833443024523,100.49915945623593,22.823558183079523,0.017248081037400317,True
2026-05-20 14:19:48,22.743191375899585,22.800727023678917,-0.057535647779332066,100.48891920769879,22.822655172862326,0.017247145471047137,True
2026-05-20 14:19:51,22.74535551581164,22.80030205632454,-0.054946540512901265,100.46687192544903,22.821200413122313,0.0172456482371182,True
2026-05-20 14:19:54,22.747373206214263,22.800222729464167,-0.052849523249903996,100.44901545746634,22.82028664657993,0.017244714989587163,True
2026-05-20 14:19:57,22.749543155821414,22.79993375405303,-0.05039059823161551,100.42808308016797,22.81901937506868,0.017243413963455807,True
2026-05-20 14:20:00,22.75135245548853,22.799661778641337,-0.04830932315280734,100.41036895932469,22.817919318475457,0.017242283871530716,True
2026-05-20 14:20:03,22.75211903127041,22.799095167703456,-0.04697613643304521,100.39902701524727,22.81682262826639,0.01724114605626113,True
2026-05-20 14:20:06,22.752615056893035,22.79811494515036,-0.04549988825732498,100.38647221889595,22.815255729982155,0.017239514017095548,True
2026-05-20 14:20:09,22.7530998137604,22.797021423560807,-0.043921609800406713,100.37305117918551,22.81353493947162,0.01723772119324659,True
2026-05-20 14:20:12,22.75464993861118,22.796109228588023,-0.04145928997684223,100.35210845280683,22.81164323927217,0.01723576152210281,True
2026-05-20 14:20:15,22.75586188647236,22.795718292712706,-0.03985640624034659,100.33847575589951,22.810614430356964,0.017234699828813434,True
2026-05-20 14:20:18,22.756718722407868,22.795395347869828,-0.03867662546196016,100.32844286607282,22.80982198589746,0.017233881263169885,True
2026-05-20 14:20:21,22.757372632981458,22.79515738977659,-0.03778475679513349,100.32085890110422,22.809229080866842,0.017233268975860104,True
2026-05-20 14:20:24,22.75795890460006,22.794783457798076,-0.036824553198016474,100.31269522807187,22.808473080320205,0.01723248560566355,True
2026-05-20 14:20:27,22.755501117655456,22.794075260554678,-0.0385741428992219,100.32758100773479,22.80846216963765,0.01723244756293988,True
2026-05-20 14:20:30,22.753533844077992,22.792811860273275,-0.03927801619528282,100.33357783462948,22.807480114763152,0.017231400422838737,True
2026-05-20 14:20:33,22.75374240538457,22.79185441563169,-0.03811201024711863,100.32366656282838,22.806059086819513,0.017229918429302514,True
2026-05-20 14:20:36,22.75369731097743,22.791367201949868,-0.037669890972438225,100.31990950691953,22.805396178172497,0.01722922557524677,True
2026-05-20 14:20:39,22.75412007257421,22.791134927242865,-0.03701485466865506,100.31433972224056,22.804903193070807,0.01722871528146038,True
2026-05-20 14:20:42,22.75481340900626,22.7909423099685,-0.03612890096223964,100.30680598589177,22.804357849157043,0.01722815325174119,True
2026-05-20 14:20:45,22.75644250402371,22.790964970787854,-0.03452246676414461,100.29314439323231,22.803740629516774,0.017227526317862858,True
2026-05-20 14:20:48,22.758066012626557,22.790879992765554,-0.03281398013899661,100.27861762910537,22.802975174927624,0.017226744544475328,True
2026-05-20 14:20:51,22.75983050807497,22.790959305582078,-0.031128797507108175,100.26429000351241,22.80238315522841,0.017226145440882027,True
2026-05-20 14:20:54,22.762249034880483,22.791197244746854,-0.028948209866371144,100.24575269196708,22.80175229537007,0.017225512889019762,True
2026-05-20 14:20:57,22.762215208557734,22.79118024905665,-0.02896504049891746,100.24589584124357,22.80174201479622,0.017225501787152712,True
2026-05-20 14:21:00,22.75786870853773,22.790540082044572,-0.03267137350684379,100.27740727517559,22.80257869429709,0.017226328371273483,True
2026-05-20 14:21:03,22.752829251232754,22.78925977131331,-0.03643052008055747,100.30938304849202,22.802796746109742,0.017226501465106993,True
2026-05-20 14:21:06,22.74934588394825,22.787548962084713,-0.038203078136461954,100.3244729348155,22.801793388523556,0.01722541597694312,True
2026-05-20 14:21:09,22.743501338352473,22.785764567825765,-0.042263229473292085,100.35903263603323,22.801627927154193,0.017225179900003152,True
2026-05-20 14:21:12,22.739190207577224,22.7839689049664,-0.044778697389176614,100.38045735139585,22.800836013373196,0.017224306322199255,True
