// Creator: RBR Ltd.
// Create time: 2024-06-20T18:45:36
// Instrument model firmware and serialID: RBRduo³ 1.15 233860
// Sample period: 0.5 second
// Processing history:
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
// 
timestamp(yyyy-mm-ddTHH:MM:ss.FFF),temperature(°C),temperature1(°C)
2024-05-23T15:21:06.500,    0.15210767123608093,    0.15003972333914817
2024-05-23T15:21:07.000,    0.15210767123608093,    0.15003972333914817
2024-05-23T15:21:07.500,    0.15210767123608093,    0.15003972333914817
2024-05-23T15:21:08.000,    0.15210767123608093,    0.15003972333914817
2024-05-23T15:21:08.500,    0.1522476335044871,    0.1505157869491427
2024-05-23T15:21:09.000,    0.1522476335044871,    0.1505157869491427
2024-05-23T15:21:09.500,    0.1522476335044871,    0.1505157869491427
2024-05-23T15:21:10.000,    0.1522476335044871,    0.1505157869491427
2024-05-23T15:21:10.500,    0.1520449294829973,    0.15073924481168888
2024-05-23T15:21:11.000,    0.1520449294829973,    0.15073924481168888
2024-05-23T15:21:11.500,    0.1520449294829973,    0.15073924481168888
2024-05-23T15:21:12.000,    0.1520449294829973,    0.15073924481168888
2024-05-23T15:21:12.500,    0.1520883660843424,    0.15070524037770383
2024-05-23T15:21:13.000,    0.1520883660843424,    0.15070524037770383
2024-05-23T15:21:13.500,    0.1520883660843424,    0.15070524037770383
2024-05-23T15:21:14.000,    0.1520883660843424,    0.15070524037770383
2024-05-23T15:21:14.500,    0.15210284494844473,    0.15071009815449088
2024-05-23T15:21:15.000,    0.15210284494844473,    0.15071009815449088
2024-05-23T15:21:15.500,    0.15210284494844473,    0.15071009815449088
2024-05-23T15:21:16.000,    0.15210284494844473,    0.15071009815449088
2024-05-23T15:21:16.500,    0.15186635664309733,    0.15055950699422738
2024-05-23T15:21:17.000,    0.15186635664309733,    0.15055950699422738
2024-05-23T15:21:17.500,    0.15186635664309733,    0.15055950699422738
2024-05-23T15:21:18.000,    0.15186635664309733,    0.15055950699422738
2024-05-23T15:21:18.500,    0.15210767123608093,    0.15035547999866594
2024-05-23T15:21:19.000,    0.15210767123608093,    0.15035547999866594
2024-05-23T15:21:19.500,    0.15210767123608093,    0.15035547999866594
