time,T_dry_C,T_wet_C,depression_C,RH_pct,dew_point_C,q_kg_per_kg,in_air
2026-05-28 13:08:03,18.05560674811477,18.51278297665823,-0.4571762285434602,104.39040337526566,18.73996059950306,0.013379197779807646,True
2026-05-28 13:08:06,18.02767873143455,18.504654934507982,-0.47697620307343414,104.58558737613005,18.741754789678218,0.013380517470430375,True
2026-05-28 13:08:09,18.014616278906715,18.49377343688576,-0.4791571579790457,104.60832789467128,18.732096727065976,0.013372354100103307,True
2026-05-28 13:08:12,18.01501680283593,18.484694585534214,-0.46967778269828386,104.5163279755444,18.718430370765553,0.013360932607923292,True
2026-05-28 13:08:15,18.01236402574517,18.476680519501883,-0.46431649375671213,104.46464971134496,18.707855642600762,0.013352081600530702,True
2026-05-28 13:08:18,18.00303851129604,18.464303249366708,-0.4612647380706676,104.43615063682368,18.69411801483835,0.013340552939641126,True
2026-05-28 13:08:21,17.999595726067696,18.447638867968465,-0.44804314190076866,104.30834359522066,18.671083030228317,0.013321320248565489,True
2026-05-28 13:08:24,17.99650672797077,18.435672118297077,-0.4391653903263091,104.22263499641923,18.654840146141783,0.013307768877955534,True
2026-05-28 13:08:27,17.987874914039935,18.42611708758227,-0.43824217354233497,104.21464868605467,18.64493976817838,0.013299471513368294,True
2026-05-28 13:08:30,17.977528571951154,18.417031596132745,-0.43950302418159026,104.22802865424812,18.636592213905534,0.01329245936826005,True
2026-05-28 13:08:33,17.977679336563597,18.409425347046465,-0.4317460104828683,104.152800392674,18.625206790130523,0.013282992253910995,True
2026-05-28 13:08:36,17.965525654507246,18.401925142989512,-0.43639948848226595,104.19926758954644,18.620118563443324,0.013278684766442828,True
2026-05-28 13:08:39,17.96754245510141,18.39598237625654,-0.42843992115513174,104.12185655696845,18.610271826353596,0.013270516291782218,True
2026-05-28 13:08:42,17.95964712333455,18.39086570562972,-0.4312185822951733,104.14966667736195,18.606603522553357,0.01326741888024022,True
2026-05-28 13:08:45,17.952033329484095,18.38436656857772,-0.432333239093623,104.16131650476568,18.600738378529947,0.013262499980667426,True
2026-05-28 13:08:48,17.94135984941653,18.37735808749693,-0.4359982380804013,104.19806043230206,18.595645247878046,0.013258203858484802,True
2026-05-28 13:08:51,17.935202827328055,18.370119032639252,-0.4349162053111968,104.18824204404326,18.587951827447647,0.013251780477822687,True
2026-05-28 13:08:54,17.931768643857083,18.363947785926655,-0.43217914206957175,104.16205454874743,18.580485103907634,0.013245565239490222,True
2026-05-28 13:08:57,17.929643796341793,18.359028013471402,-0.42938421712960917,104.13515989100017,18.57422512026357,0.013240361275071715,True
2026-05-28 13:09:00,17.9342312633014,18.35558543695413,-0.4213541736527304,104.05673856973607,18.566803316717255,0.013234239187461664,True
2026-05-28 13:09:03,17.935758755172515,18.351875008783338,-0.4161162536108236,104.00576308896444,18.560512776562405,0.013229037128182783,True
2026-05-28 13:09:06,17.932199855653607,18.34777065047132,-0.415570794817711,104.00084952680596,18.55618220032462,0.013225427507522201,True
2026-05-28 13:09:09,17.928059295125195,18.342184708859065,-0.4141254137338706,103.9872664429207,18.549935898042264,0.013220228954257536,True
2026-05-28 13:09:12,17.92485403880181,18.33635753401336,-0.41150349521154794,103.96216892402995,18.54286084725246,0.013214352303134225,True
2026-05-28 13:09:15,17.928646335577184,18.33117707659227,-0.40253074101508446,103.87474992052326,18.533239108561443,0.013206415937993194,True
